国学网资讯,guoxuewangzixun.csv
十万个为什么,shiwanggeweishenme.csv
科学松鼠会-科学资讯,kexuesongshuhui-kexuezixun.csv
中国植物志,zhongguozhiwuzhi.csv
Google Dataset Search,Google Dataset Search.csv
国家地球系统科学数据,guojiadiqiuxitongkexueshuju.csv
Kaggle数据集,kaggleshujuji.csv
QS世界大学排名,QSshijiedaxuepaiming.csv
SJR大学排名-按国家,SJRdaxuepaiming-anguojia.csv
SJR大学排名-按期刊数量,SJRdaxuepaiming-anqikanshuliang.csv
爱荷华大学,aihehuadaxue.csv
爱荷华州立大学,aihehuazhoulidaxue.csv
阿拉巴马大学,alabamadaxue.csv
北卡罗来纳大学,beikaluolainadaxue.csv
宾夕法尼亚大学,binxifaniyadaxue.csv
宾夕法尼亚州立大学,binxifaniyazhoulidaxue.csv
宾州印第安纳大学,binzhouyindiannadaxue.csv
伯克利大学,bokelidaxue.csv
波士顿大学,boshidundaxue.csv
布兰迪斯大学,bulandisidaxue.csv
布朗大学,bulangdaxue.csv
得克萨斯大学西南医学中心,dekesasidaxuexinanyixuezhongxin.csv
德州农工大学,dezhounonggongdaxue.csv
杜克大学,dukedaxue.csv
俄亥俄州立大学,ehaiezhoulidaxue.csv
俄勒冈卫生科学大学,elegangweishengkexuedaxue.csv
俄勒冈州立大学,elegangzhoulidaxue.csv
范德堡大学,fandebaodaxue.csv
佛罗里达大学,foluolidadaxue.csv
佛罗里达州立大学,foluolidazhoulidaxue.csv
弗吉尼亚大学,fujiniyadaxue.csv
弗吉尼亚理工学院,fujiniyaligongxueyuan.csv
哥伦比亚大学,gelunbiyadaxue.csv
哈佛大学,hafodaxue.csv
华盛顿大学-西雅图,huashengdundaxue-xiyatu.csv
华盛顿大学,huashengdundaxue.csv
加州大学-河滨,jiazhoudaxue-hebin.csv
加州大学-旧金山,jiazhoudaxue-jiujinshan.csv
加州大学-洛杉矶,jiazhoudaxue-luoshanji.csv
加州大学-圣地亚哥,jiazhoudaxue-shengdiyage.csv
加州大学-圣塔芭芭拉,jiazhoudaxue-shengtababala.csv
加州理工学院,jiazhouligongxueyuan.csv
卡内基梅隆大学,kaneijimeilongdaxue.csv
康奈尔大学,kangnaierdaxue.csv
堪萨斯大学,kansasidaxue.csv
科罗拉多州立大学,keluoladuozhoulidaxue.csv
莱斯大学,laisidaxue.csv
罗格斯大学新布朗斯维克分校,luogesidaxuexinbulangsiweikefenxiao.csv
路易斯安娜州立大学,luyisiannazhoulidaxue.csv
马里兰大学,malilandaxue.csv
马萨诸塞大学,masazhusaidaxue.csv
马萨诸塞大学医学院,masazhusaidaxueyixueyuan.csv
美国大学华盛顿法学院,meiguodaxuehuashengdunfaxueyuan.csv
明尼苏达大学,mingnisudadaxue.csv
密苏里大学,misulidaxue.csv
密歇根州立大学,mixiegenzhoulidaxue.csv
南佛罗里达大学,nanfoluolidadaxue.csv
南加州大学,nanjiazhoudaxue.csv
南卡罗莱纳医科大学,nankaluolainayikedaxue.csv
内布拉斯加大学,neibulasijiadaxue.csv
纽约大学,niuyuedaxue.csv
匹兹堡大学,pizibaodaxue.csv
普渡大学,pududaxue.csv
普林斯顿大学,pulinsidundaxue.csv
乔治城大学,qiaozhichengdaxue.csv
乔治梅森大学,qiaozhimeisendaxue.csv
斯坦福大学数据库,sitanfudaxueshujuku.csv
塔夫茨大学,tafucidaxue.csv
田纳西大学,tiannaxidaxue.csv
威斯康星大学,weisikangxingdaxue.csv
夏威夷大学马诺阿分校,xiaweiyidaxuemanuoafenxiao.csv
西北大学,xibeidaxue.csv
西奈山医学院,xinaishanyixueyuan.csv
休斯顿大学,xiusidundaxue.csv
亚利桑那大学,yalisangnadaxue.csv
亚利桑那州立大学,yalisangnazhoulidaxue.csv
耶鲁大学,yeludaxue.csv
伊利诺大学,yilinuodaxue.csv
伊利诺伊大学,yilinuoyidaxue.csv
印第安纳大学,yindiannadaxue.csv
约翰霍普金斯大学,yuehanhuopujinsidaxue.csv
芝加哥大学,zhijiagedaxue.csv
佐治亚大学,zuozhiyadaxue.csv
佐治亚理工学院,zuozhiyaligongxueyuan.csv
