Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/aihehuadaxue-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/aihehuadaxue.json
ShortName,aihehuadaxue
LongName,aihehuadaxue
