Field,Value
MetaURL,http://120.92.71.142:5001/static/csvfile/dunhuangxueqikanquanwenshujuku-meta.csv
DataURL,http://120.92.71.142:5001/static/datafile/dunhuangxueqikanquanwenshujuku.json
ShortName,dunhuangxueqikanquanwenshujuku
LongName,dunhuangxueqikanquanwenshujuku
