Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/yuwenkejianshujuku-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/yuwenkejianshujuku.csv
ShortName,yuwenkejianshujuku
LongName,yuwenkejianshujuku
