Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/lianheguotupian-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/lianheguotupian.json
ShortName,lianheguotupian
LongName,lianheguotupian
