Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/luyisiannazhoulidaxue-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/luyisiannazhoulidaxue.json
ShortName,luyisiannazhoulidaxue
LongName,luyisiannazhoulidaxue
