Field,Value
MetaURL,http://120.92.71.142:5001/static/csvfile/jiaoyuziyuanku-meta.csv
DataURL,http://120.92.71.142:5001/static/datafile/jiaoyuziyuanku.csv
ShortName,jiaoyuziyuanku
LongName,jiaoyuziyuanku
