Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/lengquwang-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/lengquwang.json
ShortName,lengquwang
LongName,lengquwang
