Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/zhongguolunwenwang-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/zhongguolunwenwang.json
ShortName,zhongguolunwenwang
LongName,zhongguolunwenwang
