Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/keluoladuozhoulidaxue-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/keluoladuozhoulidaxue.json
ShortName,keluoladuozhoulidaxue
LongName,keluoladuozhoulidaxue
