Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/shuzitushuguan-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/shuzitushuguan.csv
ShortName,shuzitushuguan
LongName,shuzitushuguan
