Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/guojiashekejijinxiangmushujuku-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/guojiashekejijinxiangmushujuku.csv
ShortName,guojiashekejijinxiangmushujuku
LongName,guojiashekejijinxiangmushujuku
