Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/mashengligongxueyuanMITxueshulunwenku-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/mashengligongxueyuanMITxueshulunwenku.json
ShortName,mashengligongxueyuanMITxueshulunwenku
LongName,mashengligongxueyuanMITxueshulunwenku
