Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/zhongxuekejianwang-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/zhongxuekejianwang.json
ShortName,zhongxuekejianwang
LongName,zhongxuekejianwang
