Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/yiyaowang-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/yiyaowang.csv
ShortName,yiyaowang
LongName,yiyaowang
