Field,Value
MetaURL,http://120.92.71.142/gsdopensource/static/csvfile/zhiliti-meta.csv
DataURL,http://120.92.71.142/gsdopensource/static/datafile/zhiliti.json
ShortName,zhiliti
LongName,zhiliti
