Field,Value
MetaURL,http://120.92.71.142:5001/static/csvfile/yeludaxue-meta.csv
DataURL,http://120.92.71.142:5001/static/datafile/yeludaxue.csv
ShortName,yeludaxue
LongName,yeludaxue
