Field,Value
MetaURL,http://120.92.71.142:5001/static/csvfile/dongjingbowuguan-meta.csv
DataURL,http://120.92.71.142:5001/static/datafile/dongjingbowuguan.json
ShortName,dongjingbowuguan
LongName,dongjingbowuguan
