Field,Value
MetaURL,http://120.92.71.142:5001/static/csvfile/xinlanggongkaike-meta.csv
DataURL,http://120.92.71.142:5001/static/datafile/xinlanggongkaike.json
ShortName,xinlanggongkaike
LongName,xinlanggongkaike
